Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Friction intensity;Max speed intensity
374,4528;1101,679;0,3561648;1,30777;0,3317898;0,5446534;40;40;1;1;0,03740564;0,9351411;0,9351411;-121,1198;0,6168373;1,4;12,2;1;8,7;0,1;0,04
374,9525;1099,188;0,3557385;1,301162;0,3323617;0,6792741;40;40;1;1;0,03764528;0,941132;0,9411321;-131,7096;0,6024341;1,4;12,2;1;8,7;0,1;0,04
375,4522;1098,819;0,3556752;1,299503;0,3336811;0,8317288;40;40;1;1;0,03601809;0,9004523;0,900452;-135,8514;0,7825239;1,4;12,2;1;8,7;0,1;0,04
375,9519;1098,473;0,3556158;1,298381;0,332138;0,9020565;40;40;1;1;0,03726948;0,9317371;0,931737;-117,453;0,7563955;1,4;12,2;1;8,7;0,1;0,04
376,4517;1099,356;0,3557673;1,29926;0,3306651;0,8699676;40;40;1;1;0,03741249;0,9353124;0,9353124;-151,0531;0,5263053;1,4;12,2;1;8,7;0,1;0,04
376,9514;1094,26;0,3548923;1,2856;0,3286873;0,5746686;40;40;1;1;0,03633242;0,9083105;0,9083107;178,0616;0,5256204;1,4;12,2;1;8,7;0,1;0,04
377,4511;1093,59;0,3547766;1,282703;0,3304063;0,03804364;40;40;1;1;0,03683417;0,9208543;0,9208543;127,2381;0,569855;1,4;12,2;1;8,7;0,1;0,04
377,9508;1091,198;0,3543645;1,276361;0,331489;0,2167419;40;40;1;1;0,03694089;0,9235223;0,9235221;54,0789;0,5468908;1,4;12,2;1;8,7;0,1;0,04
378,4506;1087,867;0,353789;1,268235;0,3304709;0,2386498;40;40;1;1;0,03738448;0,934612;0,934612;-170,8284;0,4937135;1,4;12,2;1;8,7;0,1;0,04
378,9503;1083,247;0,3529886;1,257055;0,3297257;0,5129992;40;40;1;1;0,02935872;0,9786242;0,9786242;-131,1461;0,535492;1,4;12,2;1;8,7;0,1;0,04
379,45;1078,442;0,3521523;1,245212;0,3275791;0,5115343;40;40;1;1;0,05702372;0,9503954;0,9503955;-124,0062;0,6838421;1,4;12,2;1;8,7;0,1;0,06
379,9497;1071,423;0,3509259;1,228431;0,3205668;0,870014;40;40;1;1;0,07800883;0,9751104;0,9751103;-111,3982;0,7470347;1,4;12,2;1;8,7;0,1;0,08
380,4495;1069,093;0,3505168;1,222973;0,3181319;0,950629;40;40;1;1;0,09254428;0,9254428;0,9254427;-99,9697;0,7980884;1,4;12,2;1;8,7;0,1;0,1
380,9492;1073,229;0,3512419;1,234387;0,3208984;0,9406545;40;40;1;1;0,09653462;0,9653462;0,9653463;-98,8137;0,8974786;1,4;12,2;1;8,7;0,1;0,1
381,4489;1077,448;0,3519792;1,244989;0,3246435;0,969686;40;40;1;1;0,09864633;0,9864632;0,9864632;-93,05087;0,8631867;1,4;12,2;1;8,7;0,1;0,1
381,9486;1080,048;0,3524324;1,250863;0,3246574;0,9746512;40;40;1;1;0,09670147;0,9670147;0,9670147;-92,7903;0,9162178;1,4;12,2;1;8,7;0,1;0,1
382,4484;1079,188;0,3522824;1,248019;0,3239134;0,9758362;40;40;1;1;0,0952137;0,9521371;0,9521371;-92,17605;0,9188406;1,4;12,2;1;8,7;0,1;0,1
382,9481;1078,865;0,3522263;1,246678;0,324084;0,9845834;40;40;1;1;0,09888447;0,9888447;0,9888446;-74,93137;0,9348749;1,4;12,2;1;8,7;0,1;0,1
383,4478;1078,415;0,3521478;1,24605;0,3244886;0,9862062;40;40;1;1;0,0924779;0,924779;0,924779;-67,40913;0,9130446;1,4;12,2;1;8,7;0,1;0,1
383,9475;1079,167;0,3522789;1,247854;0,3237783;0,9888062;40;40;1;1;0,09749144;0,9749144;0,9749143;-70,12696;0,9495167;1,4;12,2;1;8,7;0,1;0,1
384,4473;1078,213;0,3521124;1,246265;0,3226719;0,9841939;40;40;1;1;0,09248044;0,9248043;0,9248043;-61,99349;0,9009074;1,4;12,2;1;8,7;0,1;0,1
384,947;1075,289;0,3516021;1,239579;0,3196161;0,9789215;40;40;1;1;0,09947567;0,9947568;0,9947568;-78,71582;0,9484417;1,4;12,2;1;8,7;0,1;0,1
385,4467;1073,152;0,3512286;1,234464;0,3173753;0,9794481;40;40;1;1;0,09808482;0,9808482;0,9808482;-65,82481;0,9574588;1,4;12,2;1;8,7;0,1;0,1
385,9464;1072,28;0,3510757;1,231252;0,3160934;0,9757429;40;40;1;1;0,09268281;0,9268281;0,9268282;-78,43109;0,9500722;1,4;12,2;1;8,7;0,1;0,1
386,4462;1072,237;0,3510681;1,229884;0,316125;0,98373;40;40;1;1;0,097394;0,97394;0,97394;-75,77245;0,9366741;1,4;12,2;1;8,7;0,1;0,1
386,9459;1070,407;0,3507474;1,225427;0,3139621;0,9764439;40;40;1;1;0,09859309;0,9859309;0,9859308;-76,40788;0,9472101;1,4;12,2;1;8,7;0,1;0,1
387,4456;1068,768;0,3504596;1,221337;0,3118062;0,9853306;40;40;1;1;0,09721465;0,9721465;0,9721464;-77,34725;0,9474669;1,4;12,2;1;8,7;0,1;0,1
387,9453;1067,245;0,350192;1,218465;0,3126619;0,9800061;40;40;1;1;0,09878056;0,9878055;0,9878055;-82,50699;0,9507934;1,4;12,2;1;8,7;0,1;0,1
388,4451;1067,118;0,3501699;1,217549;0,3135218;0,9849406;40;40;1;1;0,0981887;0,981887;0,9818869;-75,84628;0,9295906;1,4;12,2;1;8,7;0,1;0,1
388,9448;1069,901;0,3506589;1,224084;0,3160319;0,9789514;40;40;1;1;0,09815459;0,9815459;0,9815459;-84,34437;0,9380323;1,4;12,2;1;8,7;0,1;0,1
389,4445;1073,762;0,3513351;1,234323;0,3187673;0,9800227;40;40;1;1;0,09885932;0,9885932;0,9885932;-110,0091;0,9606296;1,4;12,2;1;8,7;0,1;0,1
389,9442;1072,774;0,3511623;1,231611;0,3167555;0,9773754;40;40;1;1;0,0954801;0,954801;0,954801;-107,6354;0,9354097;1,4;12,2;1;8,7;0,1;0,1
390,444;1073,291;0,351253;1,232349;0,3178404;0,9880629;40;40;1;1;0,09751527;0,9751527;0,9751526;-103,9969;0,9356699;1,4;12,2;1;8,7;0,1;0,1
390,9437;1078,202;0,3521105;1,244739;0,3198785;0,9788613;40;40;1;1;0,09612451;0,9612451;0,9612451;-109,1771;0,9484757;1,4;12,2;1;8,7;0,1;0,1
391,4434;1079,12;0,3522708;1,246628;0,3247506;0,9800536;40;40;1;1;0,09471069;0,9471068;0,9471069;-119,712;0,9364711;1,4;12,2;1;8,7;0,1;0,1
391,9431;1080,539;0,3525175;1,249793;0,3259721;0,9875355;40;40;1;1;0,09570824;0,9570823;0,9570825;-126,4022;0,9711164;1,4;12,2;1;8,7;0,1;0,1
392,4429;1083,789;0,3530826;1,257077;0,3281837;0,9903363;40;40;1;1;0,09635986;0,9635986;0,9635987;-112,8078;0,8750647;1,4;12,2;1;8,7;0,1;0,1
392,9426;1087,812;0,3537795;1,267714;0,3299557;0,974591;40;40;1;1;0,09655271;0,9655271;0,9655272;-108,4128;0,9494955;1,4;12,2;1;8,7;0,1;0,1
393,4423;1086,841;0,3536115;1,265806;0,3265973;0,9788477;40;40;1;1;0,09419046;0,9419045;0,9419046;-122,2671;0,8866512;1,4;12,2;1;8,7;0,1;0,1
393,942;1083,283;0,3529948;1,257279;0,3231834;0,9617463;40;40;1;1;0,0983318;0,983318;0,9833181;-119,0123;0,9408526;1,4;12,2;1;8,7;0,1;0,1
394,4418;1072,962;0,3511952;1,232824;0,3151816;0,9432973;40;40;1;1;0,09511028;0,9511028;0,9511028;-123,7623;0,842195;1,4;12,2;1;8,7;0,1;0,1
394,9415;1061,567;0,349191;1,207322;0,3075272;0,9370366;40;40;1;1;0,0942451;0,942451;0,9424511;-114,9318;0,8666396;1,4;12,2;1;8,7;0,1;0,1
395,4412;1049,677;0,3470798;1,179104;0,2994189;0,9180077;40;40;1;1;0,09662919;0,9662918;0,9662917;-108,3823;0,8492338;1,4;12,2;1;8,7;0,1;0,1
395,9409;1033,483;0,3441711;1,141483;0,2899347;0,858587;40;40;1;1;0,09712289;0,9712289;0,9712289;-108,9555;0,7711047;1,4;12,2;1;8,7;0,1;0,1
396,4407;1019,899;0,3417009;1,111986;0,2818266;0,9154332;40;40;1;1;0,0980438;0,980438;0,9804381;-123,4101;0,9221077;1,4;12,2;1;8,7;0,1;0,1
396,9404;1005,248;0,3390049;1,078854;0,2754436;0,8948338;40;40;1;1;0,09745017;0,9745017;0,9745017;-133,917;0,8285372;1,4;12,2;1;8,7;0,1;0,1
397,4401;989,0353;0,3359832;1,042868;0,2669224;0,8844178;40;40;1;1;0,09630875;0,9630875;0,9630875;-131,7216;0,8720887;1,4;12,2;1;8,7;0,1;0,1
397,9398;979,7922;0,3342416;1,022695;0,262002;0,938645;40;40;1;1;0,09371367;0,9371367;0,9371367;-157,9913;0,8711485;1,4;12,2;1;8,7;0,1;0,1
398,4396;968,9016;0,332172;0,9979113;0,2587833;0,9202843;40;40;1;1;0,09926988;0,9926988;0,9926987;-174,9408;0,8858657;1,4;12,2;1;8,7;0,1;0,1
398,9393;964,2139;0,3312751;0,9863539;0,2575716;0,9703924;40;40;1;1;0,0962608;0,962608;0,962608;-175,4938;0,8300695;1,4;12,2;1;8,7;0,1;0,1
399,439;956,6488;0,3298202;0,9680967;0,2530996;0,9330935;40;40;1;1;0,09690414;0,9690414;0,9690414;-173,1326;0,9313056;1,4;12,2;1;8,7;0,1;0,1
399,9388;953,8533;0,3292799;0,9619443;0,2500706;0,9853563;40;40;1;1;0,09817724;0,9817724;0,9817724;176,7682;0,895527;1,4;12,2;1;8,7;0,1;0,1
400,4385;951,0247;0,3287327;0,9561607;0,2499836;0,9844115;40;40;1;1;0,09565325;0,9565325;0,9565325;-176,5939;0,9234087;1,4;12,2;1;8,7;0,1;0,1
400,9382;951,2469;0,3287757;0,9564993;0,2494393;0,9770889;40;40;1;1;0,098464;0,9846401;0,9846401;-174,9379;0,9590467;1,4;12,2;1;8,7;0,1;0,1
401,4379;950,9299;0,328714;0,9563476;0,2491322;0,9836402;40;40;1;1;0,09653995;0,9653995;0,9653996;-163,8144;0,8966905;1,4;12,2;1;8,7;0,1;0,1
401,9377;956,7997;0,3298493;0,9693125;0,2499707;0,970625;40;40;1;1;0,09487979;0,9487979;0,9487981;-167,9743;0,8680102;1,4;12,2;1;8,7;0,1;0,1
402,4374;957,373;0,32996;0,970997;0,2492266;0,9669224;40;40;1;1;0,09411427;0,9411427;0,9411427;161,9319;0,926402;1,4;12,2;1;8,7;0,1;0,1
402,9371;956,7524;0,3298402;0,9694907;0,2490443;0,9827313;40;40;1;1;0,09703185;0,9703184;0,9703184;161,3804;0,9478593;1,4;12,2;1;8,7;0,1;0,1
403,4368;959,2386;0,3303196;0,9745663;0,2497083;0,9748797;40;40;1;1;0,09648363;0,9648362;0,9648362;158,2599;0,9516438;1,4;12,2;1;8,7;0,1;0,1
403,9366;959,7338;0,3304148;0,9745709;0,2511608;0,9832453;40;40;1;1;0,09648971;0,9648971;0,9648971;159,8263;0,8920833;1,4;12,2;1;8,7;0,1;0,1
404,4363;955,6456;0,3296267;0,9662072;0,248815;0,9749389;40;40;1;1;0,09575599;0,9575599;0,9575599;147,2525;0,8677205;1,4;12,2;1;8,7;0,1;0,1
404,936;954,2708;0,3293606;0,9624869;0,2477799;0,9720811;40;40;1;1;0,09697126;0,9697126;0,9697127;163,8689;0,9483361;1,4;12,2;1;8,7;0,1;0,1
405,4357;950,244;0,328581;0,9529263;0,2461774;0,9682471;40;40;1;1;0,09634494;0,9634494;0,9634493;156,5148;0,9097773;1,4;12,2;1;8,7;0,1;0,1
405,9355;947,2066;0,3279909;0,9463404;0,2441734;0,9719624;40;40;1;1;0,09769385;0,9769384;0,9769384;150,6872;0,9179138;1,4;12,2;1;8,7;0,1;0,1
406,4352;945,1838;0,3275972;0,9415106;0,2449951;0,9795246;40;40;1;1;0,09660814;0,9660814;0,9660814;162,2884;0,9333689;1,4;12,2;1;8,7;0,1;0,1
406,9349;940,4865;0,3266797;0,9321898;0,2419138;0,9739197;40;40;1;1;0,09825557;0,9825557;0,9825558;163,1653;0,8758519;1,4;12,2;1;8,7;0,1;0,1
407,4346;938,0298;0,3261988;0,9255115;0,2370848;0,9533756;40;40;1;1;0,09524032;0,9524032;0,9524033;151,175;0,937265;1,4;12,2;1;8,7;0,1;0,1
407,9344;936,1014;0,3258201;0,9209574;0,2370698;0,9736452;40;40;1;1;0,09685408;0,9685408;0,9685407;143,2148;0,908178;1,4;12,2;1;8,7;0,1;0,1
408,4341;935,9547;0,3257914;0,9198149;0,2372036;0,976566;40;40;1;1;0,09870733;0,9870732;0,9870732;139,9952;0,9082574;1,4;12,2;1;8,7;0,1;0,1
408,9338;936,9981;0,325996;0,921011;0,2397338;0,9668719;40;40;1;1;0,0962098;0,962098;0,962098;139,1953;0,8717806;1,4;12,2;1;8,7;0,1;0,1
409,4335;934,7514;0,3255548;0,916441;0,2382467;0,9504222;40;40;1;1;0,09585644;0,9585644;0,9585644;146,8418;0,9416136;1,4;12,2;1;8,7;0,1;0,1
409,9333;933,3699;0,3252829;0,9130761;0,2367011;0,9781218;40;40;1;1;0,09485206;0,9485206;0,9485205;171,9958;0,976768;1,4;12,2;1;8,7;0,1;0,1
410,433;933,5427;0,3253169;0,9132021;0,2331117;0,981703;40;40;1;1;0,0957093;0,957093;0,957093;156,9901;0,9249415;1,4;12,2;1;8,7;0,1;0,1
410,9327;931,642;0,3249424;0,9094831;0,2319669;0,9702232;40;40;1;1;0,09669356;0,9669356;0,9669356;147,3536;0,8742244;1,4;12,2;1;8,7;0,1;0,1
411,4324;931,1108;0,3248375;0,9089246;0,2304948;0,9811491;40;40;1;1;0,09916933;0,9916933;0,9916933;163,9344;0,9453999;1,4;12,2;1;8,7;0,1;0,1
411,9322;928,937;0,3244086;0,9057232;0,228162;0,9676977;40;40;1;1;0,09436953;0,9436953;0,9436953;161,434;0,9225658;1,4;12,2;1;8,7;0,1;0,1
412,4319;929,61;0,3245414;0,9069853;0,2239148;0,969234;40;40;1;1;0,09803486;0,9803486;0,9803485;151,5483;0,9559768;1,4;12,2;1;8,7;0,1;0,1
412,9316;930,3928;0,324696;0,90786;0,2225462;0,9749206;40;40;1;1;0,09803477;0,9803477;0,9803476;143,7068;0,9379319;1,4;12,2;1;8,7;0,1;0,1
413,4313;929,6336;0,324546;0,9055214;0,2225538;0,9493536;40;40;1;1;0,09560166;0,9560166;0,9560166;127,6537;0,8082482;1,4;12,2;1;8,7;0,1;0,1
413,9311;927,9506;0,3242131;0,9008448;0,2221466;0,9478713;40;40;1;1;0,09454118;0,9454119;0,9454119;114,7249;0,9409954;1,4;12,2;1;8,7;0,1;0,1
414,4308;926,2767;0,323882;0,8961568;0,2211524;0,9743454;40;40;1;1;0,0947083;0,947083;0,947083;101,1519;0,9132039;1,4;12,2;1;8,7;0,1;0,1
414,9305;924,4955;0,3235286;0,8917525;0,2203012;0,9815727;40;40;1;1;0,09563474;0,9563474;0,9563475;91,03857;0,8870751;1,4;12,2;1;8,7;0,1;0,1
415,4302;921,2219;0,322878;0,8856304;0,219734;0,9783589;40;40;1;1;0,09513464;0,9513464;0,9513465;95,32606;0,887915;1,4;12,2;1;8,7;0,1;0,1
415,93;917,195;0,3220752;0,8770182;0,2179313;0,9691833;40;40;1;1;0,09580344;0,9580344;0,9580344;86,66724;0,9363064;1,4;12,2;1;8,7;0,1;0,1
416,4297;914,9467;0,3216259;0,8724407;0,2182554;0,9797502;40;40;1;1;0,09288859;0,9288859;0,9288858;81,01365;0,8327914;1,4;12,2;1;8,7;0,1;0,1
416,9294;912,4351;0,3211227;0,8672187;0,2164214;0,9748149;40;40;1;1;0,09659739;0,9659739;0,9659738;76,63084;0,9319245;1,4;12,2;1;8,7;0,1;0,1
417,4291;904,6672;0,3195593;0,8518088;0,2127315;0,9510627;40;40;1;1;0,09944676;0,9944676;0,9944675;77,52028;0,9283044;1,4;12,2;1;8,7;0,1;0,1
417,9289;899,2852;0,3184701;0,8405681;0,2107656;0,967091;40;40;1;1;0,09727981;0,9727981;0,972798;62,47157;0,9272861;1,4;12,2;1;8,7;0,1;0,1
418,4286;897,6166;0,3181311;0,8365178;0,2118961;0,9713222;40;40;1;1;0,09531976;0,9531975;0,9531976;66,3752;0,9070876;1,4;12,2;1;8,7;0,1;0,1
418,9283;893,6409;0,3173218;0,8277932;0,2101932;0,9686375;40;40;1;1;0,09670941;0,9670941;0,9670941;78,70641;0,8791276;1,4;12,2;1;8,7;0,1;0,1
419,428;891,2267;0,3168288;0,8231689;0,2086711;0,9814783;40;40;1;1;0,09861241;0,9861241;0,9861243;86,7278;0,9321264;1,4;12,2;1;8,7;0,1;0,1
419,9278;891,3779;0,3168595;0,823651;0,2117384;0,9837834;40;40;1;1;0,0962331;0,962331;0,9623311;83,69794;0,9116547;1,4;12,2;1;8,7;0,1;0,1
420,4275;887,3287;0,3160309;0,8168452;0,2100291;0,9672441;40;40;1;1;0,09848046;0,9848046;0,9848046;89,55843;0,9281114;1,4;12,2;1;8,7;0,1;0,1
420,9272;884,9957;0,3155515;0,8128594;0,2090978;0,9794281;40;40;1;1;0,0959384;0,959384;0,9593839;89,3672;0,9408301;1,4;12,2;1;8,7;0,1;0,1
421,4269;884,9053;0,3155332;0,8121198;0,2094817;0,9738928;40;40;1;1;0,09803711;0,9803711;0,9803712;98,28731;0,9437138;1,4;12,2;1;8,7;0,1;0,1
421,9267;884,4981;0,3154492;0,8104632;0,2097634;0,9795591;40;40;1;1;0,09475052;0,9475052;0,9475051;100,3606;0,9130645;1,4;12,2;1;8,7;0,1;0,1
422,4264;883,3672;0,3152165;0,8085801;0,2095713;0,9801077;40;40;1;1;0,09709144;0,9709144;0,9709144;73,02071;0,9621924;1,4;12,2;1;8,7;0,1;0,1
422,9261;883,6653;0,3152778;0,8085783;0,2096292;0,9807603;40;40;1;1;0,09810676;0,9810677;0,9810677;65,98443;0,9393603;1,4;12,2;1;8,7;0,1;0,1
423,4258;880,8604;0,3147002;0,8030799;0,2090447;0,9744183;40;40;1;1;0,09693342;0,9693342;0,9693342;68,6195;0,9223357;1,4;12,2;1;8,7;0,1;0,1
423,9256;876,7445;0,3138492;0,7951276;0,2067637;0,9748646;40;40;1;1;0,09745231;0,9745231;0,9745229;54,36688;0,9304246;1,4;12,2;1;8,7;0,1;0,1
424,4253;874,4808;0,3133802;0,7899972;0,2034481;0,9760255;40;40;1;1;0,09717058;0,9717059;0,9717059;65,75989;0,9075788;1,4;12,2;1;8,7;0,1;0,1
424,925;873,4479;0,3131654;0,7884378;0,2027622;0,9754136;40;40;1;1;0,09413118;0,9413118;0,9413117;73,85371;0,9380863;1,4;12,2;1;8,7;0,1;0,1
425,4247;870,4348;0,312539;0,7829418;0,2021941;0,9856514;40;40;1;1;0,09544118;0,9544117;0,9544119;68,90237;0,8953354;1,4;12,2;1;8,7;0,1;0,1
425,9245;870,8906;0,3126338;0,7835211;0,2020999;0,982486;40;40;1;1;0,09749289;0,9749289;0,9749289;69,98921;0,9327438;1,4;12,2;1;8,7;0,1;0,1
426,4242;872,8007;0,313031;0,7859116;0,204091;0,9574164;40;40;1;1;0,09882768;0,9882768;0,9882768;93,71697;0,9431771;1,4;12,2;1;8,7;0,1;0,1
426,9239;870,1251;0,3124742;0,7808744;0,2018136;0,9825049;40;40;1;1;0,09784214;0,9784214;0,9784214;75,65823;0,9133492;1,4;12,2;1;8,7;0,1;0,1
427,4236;862,8846;0,3109613;0,7675158;0,1984146;0,960507;40;40;1;1;0,09420544;0,9420544;0,9420544;82,56411;0,9358317;1,4;12,2;1;8,7;0,1;0,1
427,9234;858,384;0,3100152;0,7595179;0,1980756;0,9710868;40;40;1;1;0,0953624;0,953624;0,9536241;87,24965;0,9084949;1,4;12,2;1;8,7;0,1;0,1
428,4231;857,8644;0,3099058;0,7581523;0,1971209;0,9852871;40;40;1;1;0,09278604;0,9278604;0,9278605;80,31437;0,8509725;1,1;12,2;1;8,7;0,1;0,1
428,9228;856,9109;0,3097049;0,7562205;0,1955395;0,9721751;40;40;1;1;0,09681334;0,9681333;0,9681333;71,24285;0,9222714;1,1;12,2;1;8,7;0,1;0,1
429,4225;855,6194;0,3094325;0,7533709;0,1963765;0,9649088;40;40;1;1;0,09435389;0,9435389;0,9435389;49,26182;0,9029401;0,9;12,2;1;8,7;0,1;0,1
429,9223;867,1726;0,3118586;0,7753733;0,1998751;0,9258357;40;40;1;1;0,09859625;0,9859625;0,9859625;57,62134;0,7712911;0,9;12,2;1;8,7;0,1;0,1
430,422;881,6047;0,3148534;0,8038685;0,2064994;0,8845724;40;40;1;1;0,09650609;0,9650609;0,9650609;33,5412;0,8822058;0,9;12,2;1;8,7;0,1;0,1
430,9217;892,7382;0,3171373;0,8256644;0,2112771;0,9417302;40;40;1;1;0,09493054;0,9493054;0,9493054;30,05999;0,8975934;0,9;12,2;1;8,7;0,1;0,1
431,4214;903,2855;0,3192801;0,846012;0,2165864;0,9523869;40;40;1;1;0,09362648;0,9362648;0,9362649;16,57373;0,8648626;1;12,2;1;8,7;0,1;0,1
431,9212;913,2059;0,3212771;0,8661643;0,2226658;0,9450593;40;40;1;1;0,09589323;0,9589323;0,9589323;28,08656;0,9138756;1;12,2;1;8,7;0,1;0,1
432,4209;919,5429;0,3225438;0,878864;0,2268055;0,9593555;40;40;1;1;0,09498092;0,9498092;0,9498093;41,40836;0,8706487;1;12,2;1;8,7;0,1;0,1
432,9206;930,9485;0,3248056;0,9016385;0,2311499;0,9326639;40;40;1;1;0,09746344;0,9746344;0,9746343;37,40471;0,8842207;1;12,2;1;8,7;0,1;0,1
433,4203;943,2397;0,3272176;0,9275252;0,2382891;0,9289021;40;40;1;1;0,0977452;0,9774519;0,9774519;32,52127;0,8947339;1;12,2;1;8,7;0,1;0,1
433,9201;954,6671;0,3294378;0,9516937;0,2422814;0,9378429;40;40;1;1;0,09376876;0,9376876;0,9376876;39,66658;0,7276667;1;12,2;1;8,7;0,1;0,1
434,4198;968,7733;0,3321474;0,9813432;0,2481717;0,893567;40;40;1;1;0,09525285;0,9525285;0,9525285;44,53553;0,9264953;1;12,2;1;8,7;0,1;0,1
434,9195;972,2249;0,3328056;0,9882867;0,2500794;0,9798164;40;40;1;1;0,09857679;0,9857679;0,9857678;31,73596;0,9657868;1;12,2;1;8,7;0,1;0,1
435,4193;979,8549;0,3342534;1,004783;0,2541796;0,9654045;40;40;1;1;0,09820293;0,9820293;0,9820293;24,47874;0,8765731;1;11,9;1;8,7;0,1;0,1
435,919;992,17;0,3365707;1,030628;0,2656048;0,8589907;40;40;1;1;0,08986907;0,8986906;0,8986906;24,4743;0,5091746;1;4,8;1;8,7;0,1;0,1
436,4187;1009,295;0,3397532;1,06322;0,2717492;0,2815599;40;40;1;1;0,08909813;0,8909813;0,8909814;82,7696;0,4065517;1;2,6;1;8,7;0,1;0,1
436,9184;1027,856;0,3431513;1,100463;0,2788244;0,2285355;40;40;1;1;0,09103267;0,9103267;0,9103268;14,80328;0,4957665;1;1,9;1;8,7;0,1;0,1
437,4182;1043,221;0,3459246;1,130472;0,288781;0,2153265;40;40;1;1;0,08997841;0,8997841;0,8997841;88,84501;0,5396569;1;1,7;1;8,7;0,1;0,1
437,9179;1059,953;0,3489056;1,162925;0,2977967;0,2015872;40;40;1;1;0,09033313;0,9033313;0,9033312;76,16721;0,4885773;1;1,4;1;8,7;0,1;0,1
438,4176;1077,133;0,3519242;1,197595;0,3082021;0,1309966;40;40;1;1;0,0926254;0,926254;0,926254;20,95825;0,5053447;1;1,4;1;8,7;0,1;0,1
438,9173;1094,518;0,3549364;1,231577;0,3209781;0,1907859;40;40;1;1;0,09269217;0,9269217;0,9269217;0,6027274;0,5323755;1;1,4;1;8,7;0,1;0,1
439,4171;1108,006;0,3572448;1,257777;0,327017;0,1341674;40;40;1;1;0,08699133;0,8699132;0,8699132;-54,63144;0,5896386;1;1,1;1;8,7;0,1;0,1
439,9168;1126,125;0,3603068;1,296986;0,3392543;0,135694;40;40;1;1;0,08899853;0,8899853;0,8899853;-59,2925;0,5676892;1;0,9;1;8,7;0,1;0,1
440,4165;1140,135;0,362645;1,324883;0,3523053;0,2475113;40;40;1;1;0,08777481;0,8777481;0,8777483;-73,66935;0,5402142;1;0,9;1;8,7;0,1;0,1
440,9162;1150,899;0,3644238;1,347452;0,3680215;0,1685074;40;40;1;1;0,09309166;0,9309166;0,9309165;-142,9694;0,5894622;1;0,9;1;8,7;0,1;0,1
441,416;1164,346;0,3666254;1,377107;0,3811639;0,3278568;40;40;1;1;0,09179839;0,9179839;0,9179838;157,9498;0,5258921;1;1,1;1;8,7;0,1;0,1
441,9157;1178,109;0,3688555;1,407603;0,3960325;0,1696423;40;40;1;1;0,0902748;0,9027479;0,9027478;68,08348;0,5973522;1;1,1;1;8,7;0,1;0,1
442,4154;1190,945;0,3709141;1,435413;0,4120551;0,2592236;40;40;1;1;0,09198736;0,9198735;0,9198737;66,75871;0,5326129;1;1,1;1;8,7;0,1;0,1
442,9151;1212,398;0,3743101;1,483706;0,4305756;0,09252816;40;40;1;1;0,08902628;0,8902628;0,8902628;-42,71634;0,2998952;0,2;1,1;1;8,7;0,1;0,1
443,4149;1241,553;0,3788382;1,549792;0,4504452;0,07644545;40;40;1;1;0,09263413;0,9263412;0,9263412;-84,08946;0,1490686;0,1;1,1;1;8,7;0,1;0,1
443,9146;1272,414;0,383526;1,622582;0,4725219;0,06926041;40;40;1;1;0,0852728;0,852728;0,8527279;121,0738;0,1695768;0,1;1,1;1;8,7;0,1;0,1
444,4143;1304,061;0,3882248;1,698792;0,4956118;0,1391627;40;40;1;1;0,08979411;0,8979411;0,897941;78,45205;0,1366057;0,1;1,1;1;8,7;0,1;0,1
444,914;1340,601;0,3935183;1,788715;0,5200373;0,1893326;40;40;1;1;0,09130348;0,9130347;0,9130347;96,24258;0,2341111;0,1;1,1;1;8,7;0,1;0,1
445,4138;1376,865;0,3986384;1,880466;0,5429072;0,1024306;40;40;1;1;0,08691673;0,8691673;0,8691672;87,13721;0,08298431;0,1;1,1;1;8,7;0,1;0,1
445,9135;1410,567;0,4032822;1,968414;0,559376;0,07783365;40;40;1;1;0,08573539;0,8573539;0,8573539;141,5792;0,1074212;0,1;1,1;1;8,7;0,1;0,1
446,4132;1439,061;0,4071256;2,04259;0,5719039;0,1158592;40;40;1;1;0,08280931;0,8280931;0,8280931;176,2026;0,162736;0,1;1,1;1;8,7;0,1;0,1
446,9129;1465,214;0,4105888;2,113361;0,5865887;0,03433958;40;40;1;1;0,0835788;0,835788;0,835788;133,9738;0,1627427;0,4;1,1;1;8,7;0,1;0,1
447,4127;1492,606;0,4141516;2,189413;0,6011747;0,04285483;40;40;1;1;0,08739073;0,8739073;0,8739072;-62,09976;0,1909983;0,4;1,1;1;8,7;0,1;0,1
447,9124;1520,648;0,4177331;2,268883;0,6112249;0,01150308;40;40;1;1;0,07777303;0,7777303;0,7777302;6,445429;0,2918236;0,4;1,1;1;8,7;0,1;0,1
448,4121;1551,519;0,4216005;2,358789;0,6278426;0,1152649;40;40;1;1;0,08744227;0,8744227;0,8744228;-172,8871;0,266411;0,4;1,1;1;8,7;0,1;0,1
448,9118;1579,929;0,4250926;2,442534;0,6403691;0,05638531;40;40;1;1;0,08259127;0,8259127;0,8259127;-11,14652;0,2970005;0,4;1,1;1;8,7;0,1;0,1
