Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Friction intensity;Max speed intensity
328,478;2293,344;0,4962189;5,059676;0,998302;0,6783236;20;39;0,975;2;0,03653139;0,9132848;0,9162467;165,3221;0,7081211;1,02;1,62;2;0;0,1;0,04
328,9778;2297,455;0,4965556;5,07773;0,9980989;0,697423;20;39;0,975;2;0,03679683;0,9199208;0,9184211;-168,6155;0,6994448;1,02;1,62;2;0;0,1;0,04
329,4775;2301,498;0,4968863;5,094978;0,9944004;0,6592128;20;39;0,975;2;0,03704726;0,9261815;0,9340079;-174,5365;0,657372;1,02;1,62;2;0;0,1;0,04
329,9772;2306,701;0,4973103;5,118338;0,9969346;0,7696934;20;39;0,975;2;0,03706013;0,9265034;0,9254259;174,2812;0,7275336;1,02;1,62;2;0;0,1;0,04
330,4769;2312,191;0,497757;5,142906;0,9992281;0,6929752;20;39;0,975;2;0,03604256;0,9010641;0,8986367;152,7052;0,6939913;1,02;1,62;2;0;0,1;0,04
330,9767;2317,093;0,4981543;5,164204;0,9993333;0,7066296;20;39;0,975;2;0,03545304;0,886326;0,8836169;170,1941;0,7281277;1,02;1,62;2;0;0,1;0,04
331,4764;2321,305;0,4984951;5,182777;0,9996167;0,8002098;20;39;0,975;2;0,03624535;0,9061338;0,9038293;175,2838;0,6803505;1,02;1,62;2;0;0,1;0,04
331,9761;2325,858;0,498863;5,202516;0,999559;0,6143267;20;39;0,975;2;0,03711136;0,9277841;0,9260314;-176,475;0,6756312;1,02;1,62;2;0;0,1;0,04
332,4758;2329,549;0,4991604;5,218734;0,9996305;0,7194521;20;39;0,975;2;0,03733127;0,9332817;0,9318259;-176,9622;0,6976122;1,02;1,62;2;0;0,1;0,04
332,9756;2333,959;0,4995151;5,238434;0,9995606;0,5999663;20;39;0,975;2;0,03551476;0,8878689;0,8851777;-170,9639;0,691824;1,02;1,62;2;0;0,1;0,04
333,4753;2337,689;0,4998147;5,25487;0,9994037;0,584076;20;39;0,975;2;0,03535495;0,8838738;0,8813498;172,2561;0,715108;1,02;1,62;2;0;0,1;0,04
333,975;2342,184;0,5001749;5,275193;0,9995651;0,596225;20;39;0,975;2;0,03512912;0,8782281;0,8767909;-173,2834;0,6892883;1,02;1,62;2;0;0,1;0,04
334,4747;2345,87;0,5004699;5,29148;0,9995981;0,5931702;20;39;0,975;2;0,03703945;0,9259863;0,9244196;-149,1222;0,6665019;1,02;1,62;2;0;0,1;0,04
334,9745;2349,064;0,5007246;5,305475;0,9997002;0,6067472;20;39;0,975;2;0,03599187;0,8997967;0,9078339;175,5069;0,6519187;1,02;1,62;2;0;0,1;0,04
335,4742;2353,109;0,5010471;5,323698;0,9997324;0,5860845;20;39;0,975;2;0,03665219;0,9163046;0,9144142;178,3059;0,6984566;1,02;1,62;2;0;0,1;0,04
335,9739;2356,385;0,5013078;5,338063;0,9997417;0,5351202;40;40;1;1;0,03578632;0,8946579;0,8946577;-165,3438;0,6661104;1,02;1,62;2;0;0,1;0,04
336,4736;2358,592;0,501483;5,347653;0,999507;0,3938779;20;39;0,975;2;0,03422465;0,8556163;0,8545784;168,6687;0,6841813;1,02;1,62;2;0;0,1;0,04
336,9734;2360,429;0,501629;5,355697;0,999577;0,4554518;20;39;0,975;2;0,03521774;0,8804435;0,8811695;166,7715;0,6754633;1,02;1,62;2;0;0,1;0,04
337,4731;2361,797;0,5017371;5,361732;0,9996896;0,4369119;40;40;1;1;0,03614723;0,9036807;0,9036807;132,9043;0,6525741;1,02;1,62;2;0;0,1;0,04
337,9728;2362,419;0,5017867;5,364496;0,9996558;0,2791364;20;39;0,975;2;0,03615097;0,9037743;0,9071795;163,8721;0,6529989;1,02;1,62;2;0;0,1;0,04
338,4725;2363,297;0,5018563;5,368347;0,9998558;0,3387192;20;39;0,975;2;0,03624656;0,9061639;0,9105912;154,2742;0,6342375;1,02;1,62;2;0;0,1;0,04
338,9723;2364,001;0,5019121;5,371217;0,999782;0,4791524;20;39;0,975;2;0,03545666;0,8864166;0,8912587;146,7652;0,6594841;1,02;1,62;2;0;0,1;0,04
339,472;2364,498;0,5019516;5,373322;0,9998231;0,3956912;20;39;0,975;2;0,03654471;0,9136178;0,9200275;166,73;0,6080802;1,02;1,62;2;0;0,1;0,04
339,9717;2365,47;0,5020285;5,37771;0,9996131;0,3457019;20;39;0,975;2;0,03561993;0,8904982;0,8971457;160,2598;0,6338582;1,02;1,62;2;0;0,1;0,04
340,4714;2367,017;0,5021508;5,384391;0,9995581;0,51156;40;40;1;1;0,03577178;0,8942945;0,8942946;160,0417;0,6867814;1,02;1,62;2;0;0,1;0,04
340,9712;2368,787;0,5022909;5,3925;0,9996177;0,619895;40;40;1;1;0,0355418;0,8885449;0,8885449;131,421;0,6893646;1,02;1,62;2;0;0,1;0,04
341,4709;2370,943;0,5024612;5,402387;0,9993924;0,5448388;40;40;1;1;0,03455183;0,8637958;0,8637958;-172,3648;0,7138144;1,02;1,62;2;0;0,1;0,04
341,9706;2373,426;0,5026572;5,413748;0,9998079;0,5676414;40;40;1;1;0,03619845;0,9049612;0,9049611;-172,2686;0,717409;1,02;1,62;2;0;0,1;0,04
342,4703;2375,323;0,5028064;5,422263;0,999607;0,6128494;40;40;1;1;0,03551592;0,8878981;0,8878982;156,8724;0,7238834;1,02;1,62;2;0;0,1;0,04
342,9701;2377,864;0,5030068;5,433941;0,9996015;0,6362429;40;40;1;1;0,03571912;0,892978;0,892978;-178,5014;0,7297193;1,02;1,62;2;0;0,1;0,04
343,4698;2380,844;0,503241;5,447541;0,999618;0,7089933;20;39;0,975;2;0,03617731;0,9044329;0,9020466;-148,2825;0,704643;1,02;1,62;2;0;0,1;0,04
343,9695;2383,262;0,5034309;5,458262;0,9994232;0,6052387;20;37;0,925;2;0,0355538;0,888845;0,8861361;178,3087;0,6953434;1,02;1,62;2;0;0,1;0,04
344,4692;2385,058;0,503572;5,466519;0,9995924;0,5556046;13;36;0,9;3;0,03508004;0,877001;0,8785476;-175,901;0,6447066;1,02;1,62;2;0;0,1;0,04
344,969;2386,908;0,5037171;5,474931;0,9995322;0,6041078;13;37;0,925;3;0,03723674;0,9309186;0,9345511;-156,8738;0,6482623;1,02;1,62;2;0;0,1;0,04
345,4687;2388,482;0,50384;5,482139;0,9996181;0,635433;13;37;0,925;3;0,03611438;0,9028594;0,8972135;178,5216;0,6634107;1,02;1,62;2;0;0,1;0,04
345,9684;2389,554;0,5039242;5,486626;0,9997212;0,6078903;20;39;0,975;2;0,03482728;0,8706819;0,8682706;-174,7739;0,6686056;1,02;1,62;2;0;0,1;0,04
346,4681;2390,395;0,5039898;5,490051;0,9997526;0,5110485;40;40;1;1;0,03590583;0,8976458;0,8976459;-179,0928;0,6662222;1,02;1,62;2;0;0,1;0,04
346,9679;2391,515;0,5040774;5,495075;0,999711;0,4514162;20;37;0,925;2;0,03632816;0,908204;0,9209143;166,9774;0,6600852;1,02;1,62;2;0;0,1;0,04
347,4676;2392,536;0,5041571;5,499646;0,9995184;0,5515456;20;39;0,975;2;0,03405688;0,8514221;0,8483708;172,9983;0,693016;1,02;1,62;2;0;0,1;0,04
347,9673;2394,392;0,5043021;5,508451;0,9997522;0,5363315;13;37;0,925;3;0,03520753;0,8801883;0,872551;-157,5155;0,6645302;1,02;1,62;2;0;0,1;0,04
348,467;2395,663;0,5044018;5,514087;0,9996963;0,5254772;40;40;1;1;0,03475395;0,8688488;0,8688487;-169,2826;0,6532906;1,02;1,62;2;0;0,1;0,04
348,9668;2396,753;0,5044866;5,51881;0,9996227;0,4794629;40;40;1;1;0,03427022;0,8567556;0,8567558;155,3916;0,6459168;1,02;1,62;2;0;0,1;0,04
349,4665;2397,36;0,5045339;5,521207;0,999921;0,4455399;40;40;1;1;0,03580265;0,8950664;0,8950664;94,55148;0,6671507;1,02;1,62;2;0;0,1;0,04
349,9662;2398,614;0,5046316;5,526994;0,9996897;0,3774048;10;36;0,9;4;0,03531372;0,8828431;0,8807927;177,246;0,7214631;1,02;1,62;2;0;0,1;0,04
350,4659;2400,415;0,5047719;5,534755;0,9995425;0,4570699;40;40;1;1;0,03537083;0,8842708;0,8842708;162,541;0,6725286;1,02;1,62;2;0;0,1;0,04
350,9657;2401,162;0,5048298;5,537906;0,9997751;0,3420888;13;36;0,9;3;0,0355855;0,8896376;0,8901111;158,0923;0,6880172;1,02;1,62;2;0;0,1;0,04
351,4654;2402,651;0,5049459;5,54461;0,9997618;0,5385335;20;39;0,975;2;0,0364296;0,91074;0,9086835;142,9148;0,6421396;1,02;1,62;2;0;0,1;0,04
351,9651;2403,61;0,5050204;5,54838;0,9998292;0,2784673;40;40;1;1;0,03637181;0,9092953;0,9092951;-143,3423;0,672493;1,02;1,62;2;0;0,1;0,04
352,4648;2403,911;0,5050437;5,549424;0,9997178;0,2963971;40;40;1;1;0,0359883;0,8997076;0,8997074;167,5298;0,571402;1,02;1,62;2;0;0,1;0,04
352,9646;2403,54;0,5050149;5,547327;0,9996114;0,2472117;40;40;1;1;0,03482919;0,8707297;0,8707298;107,6316;0,6212332;1,02;1,62;2;0;0,1;0,04
353,4643;2403,537;0,5050145;5,547082;0,9998006;0,2553132;40;40;1;1;0,03627581;0,9068953;0,9068953;-163,881;0,6030768;1,02;1,62;2;0;0,1;0,04
353,964;2403,968;0,505048;5,548911;0,9996567;0,2787602;40;40;1;1;0,03398038;0,8495095;0,8495095;175,393;0,7008427;1,02;1,62;2;0;0,1;0,04
354,4637;2404,542;0,5050927;5,551337;0,9996188;0,4553932;40;40;1;1;0,03611255;0,9028138;0,9028138;177,5633;0,6444345;1,02;1,62;2;0;0,1;0,04
354,9635;2404,586;0,5050961;5,551755;0,9998082;0,5103509;20;39;0,975;2;0,03661647;0,9154119;0,9209247;154,0077;0,6451515;1,02;1,62;2;0;0,1;0,04
355,4632;2404,814;0,5051137;5,552976;0,9997263;0,4082035;10;36;0,9;4;0,03616263;0,9040658;0,9027932;-177,3307;0,6334746;1,02;1,62;2;0;0,1;0,04
355,9629;2405,336;0,5051546;5,555444;0,9995556;0,5296956;20;39;0,975;2;0,0345283;0,8632075;0,8690925;155,6382;0,6566486;1,02;1,62;2;0;0,1;0,04
356,4626;2405,431;0,5051619;5,556046;0,9997544;0,3937095;13;37;0,925;3;0,0351325;0,8783126;0,8923434;132,8592;0,670661;1,02;1,62;2;0;0,1;0,04
356,9624;2404,95;0,5051244;5,55398;0,9996001;0,3945066;10;36;0,9;4;0,03385931;0,8464828;0,8385299;-153,08;0,6541111;1,02;1,62;2;0;0,1;0,04
357,4621;2404,548;0,5050932;5,55183;0,9998158;0,2557725;10;36;0,9;4;0,03632582;0,9081455;0,8998703;152,69;0,6032059;1,02;1,62;2;0;0,1;0,04
357,9618;2403,313;0,5049971;5,545798;0,9997402;0,2633986;13;37;0,925;3;0,03479854;0,8699636;0,869323;150,3723;0,6524914;1,02;1,62;2;0;0,1;0,04
358,4615;2403,38;0,5050024;5,546106;0,9995162;0,3123528;40;40;1;1;0,03405903;0,8514757;0,8514757;105,5469;0,6620973;1,09;1,62;2;0;0,1;0,04
358,9613;2404,437;0,5050845;5,551361;0,9996836;0,3026683;20;39;0,975;2;0,03597375;0,8993438;0,8983113;126,7841;0,6896335;1,29;1,62;2;0;0,1;0,04
359,461;2404,067;0,5050559;5,549865;0,999352;0,3151359;20;39;0,975;2;0,03681028;0,9202571;0,9209291;72,83365;0,7586528;1,42;1,62;2;0;0,1;0,04
359,9607;2403,756;0,5050316;5,548369;0,9994414;0,2728835;20;39;0,975;2;0,03861842;0,9654604;0,9648653;68,077;0,8041302;1,69;1,62;2;0;0,1;0,04
360,4604;2403,309;0,5049971;5,545812;0,9990246;0,2361879;20;39;0,975;2;0,03844474;0,9611185;0,9616525;-92,66355;0,8317888;1,86;1,62;2;0;0,1;0,04
360,9602;2402,124;0,5049048;5,539845;0,9990904;0,143085;40;40;1;1;0,03920783;0,9801957;0,9801958;47,21623;0,8614902;1,86;1,62;2;0;0,1;0,04
361,4599;2401,324;0,5048424;5,535894;0,9992661;0,1252678;40;40;1;1;0,03986985;0,9967463;0,9967462;172,2366;0,8804137;1,93;1,62;2;0;0,1;0,04
361,9596;2399,036;0,5046642;5,525225;0,9990061;0,0663711;40;40;1;1;0,03999999;0,9999998;0,9999997;-128,7504;0,8895766;2,06;1,62;2;0;0,1;0,04
362,4594;2396,573;0,5044726;5,513817;0,9988346;0,1186591;40;40;1;1;0,03933419;0,9833549;0,9833549;-12,79734;0,8807821;2,06;1,62;2;0;0,1;0,04
362,9591;2394,482;0,5043092;5,504176;0,9990379;0,04724896;40;40;1;1;0,03996043;0,9990107;0,9990107;-20,75645;0,8983809;2,06;1,62;2;0;0,1;0,04
363,4588;2392,319;0,5041403;5,494221;0,9992466;0,09494932;40;40;1;1;0,03999999;0,9999997;0,9999997;26,66591;0,9074373;2,06;1,62;2;0;0,1;0,04
363,9585;2390,239;0,5039777;5,484669;0,9987093;0,0411192;40;40;1;1;0,03967844;0,991961;0,9919611;-61,472;0,9185899;2,06;1,62;2;0;0,1;0,04
364,4583;2388,543;0,5038447;5,476929;0,9984953;0,03983399;40;40;1;1;0,03986023;0,9965057;0,9965057;123,0772;0,9102854;2,06;1,62;2;0;0,1;0,04
364,958;2386,792;0,5037078;5,469024;0,9989051;0,1646743;40;40;1;1;0,03961086;0,9902714;0,9902714;-2,196368;0,9180825;2,06;1,62;2;0;0,1;0,04
365,4577;2385,768;0,5036272;5,464379;0,998808;0,08094924;40;40;1;1;0,03975651;0,9939127;0,9939126;-63,89019;0,9345738;2,06;1,62;2;0;0,1;0,04
365,9574;2383,881;0,5034795;5,455868;0,9984372;0,1019237;40;40;1;1;0,03956148;0,9890371;0,989037;177,5865;0,9327294;2,06;1,62;2;0;0,1;0,04
366,4572;2382,748;0,5033906;5,450805;0,9985335;0,05116946;40;40;1;1;0,03999999;0,9999998;0,9999997;89,24712;0,9634436;2,06;1,62;2;0;0,1;0,04
366,9569;2381,488;0,5032916;5,445212;0,9989054;0,1689674;40;40;1;1;0,03988423;0,9971058;0,9971058;118,23;0,9553027;2,06;1,62;2;0;0,1;0,04
367,4566;2380,534;0,5032166;5,440885;0,998659;0,1342446;40;40;1;1;0,03965458;0,9913644;0,9913644;108,4184;0,9599921;2,06;1,62;2;0;0,1;0,04
367,9563;2379,763;0,5031558;5,437458;0,9989625;0,07163497;40;40;1;1;0,039736;0,9933999;0,9933999;79,20459;0,938221;2,06;1,62;2;0;0,1;0,04
368,4561;2378,59;0,5030637;5,432278;0,9985518;0,1617965;40;40;1;1;0,03963337;0,9908343;0,9908342;80,34204;0,9660595;2,06;1,62;2;0;0,1;0,04
368,9558;2377,427;0,5029723;5,427073;0,9982339;0,2435565;40;40;1;1;0,0398714;0,996785;0,996785;-159,3887;0,9433368;2,06;1,62;2;0;0,1;0,04
369,4555;2377,171;0,5029522;5,425959;0,9992041;0,06056786;40;40;1;1;0,03999999;0,9999998;0,9999998;136,7005;0,9671875;2,09;1,62;2;0;0,1;0,04
369,9552;2374,602;0,5027498;5,414463;0,9985886;0,09778377;40;40;1;1;0,03999999;0,9999997;0,9999997;93,70699;0,9358805;2,33;1,62;2;0;0,1;0,04
370,455;2370,655;0,5024385;5,396549;0,9980633;0,04733361;40;40;1;1;0,03999999;0,9999998;0,9999997;10,94124;0,9319291;2,33;1,62;2;0;0,1;0,04
370,9547;2366,217;0,5020878;5,376474;0,9968379;0,03709104;40;40;1;1;0,03999999;0,9999998;0,9999998;-93,10705;0,9347547;2,4;1,62;2;0;0,1;0,04
371,4544;2361,407;0,5017065;5,354812;0,9969223;0,02595794;40;40;1;1;0,03999999;0,9999997;0,9999997;70,83154;0,9190415;2,43;1,62;2;0;0,1;0,04
371,9541;2356,356;0,5013055;5,332055;0,9964083;0,008410039;40;40;1;1;0,03999999;0,9999997;0,9999997;-116,0145;0,9317349;2,43;1,62;2;0;0,1;0,04
372,4539;2351,583;0,5009255;5,310648;0,9967366;0,04532779;40;40;1;1;0,03999999;0,9999997;0,9999997;100,9257;0,9390327;2,43;1,62;2;0;0,1;0,04
372,9536;2346,517;0,5005215;5,287931;0,9963704;0,02276291;40;40;1;1;0,03999999;0,9999997;0,9999997;-119,7868;0,9283978;2,5;1,62;2;0;0,1;0,04
373,4533;2341,082;0,5000866;5,263656;0,995606;0,02801679;40;40;1;1;0,03999999;0,9999997;0,9999997;173,8207;0,933535;2,5;1,62;2;0;0,1;0,04
373,953;2335,726;0,4996576;5,239829;0,9957678;0,04212423;40;40;1;1;0,03999999;0,9999997;0,9999997;-140,0482;0,9154914;2,63;1,62;2;0;0,1;0,04
374,4528;2328,986;0,4991152;5,20979;0,993259;0,05211461;40;40;1;1;0,03999999;0,9999997;0,9999997;-130,044;0,8857171;2,7;1,62;2;0;0,1;0,04
374,9525;2321,819;0,4985368;5,177966;0,9899406;0,05143024;40;40;1;1;0,03999999;0,9999998;0,9999997;-130,5152;0,8936758;2,7;1,62;2;0;0,1;0,04
375,4522;2314,768;0,4979657;5,146752;0,9868809;0,04379955;40;40;1;1;0,03999999;0,9999997;0,9999997;-129,4569;0,8921388;2,7;1,62;2;0;0,1;0,04
375,9519;2307,884;0,4974068;5,116375;0,9840796;0,02683399;40;40;1;1;0,03999999;0,9999997;0,9999997;-133,9461;0,9000714;2,7;1,62;2;0;0,1;0,04
376,4517;2301,115;0,4968547;5,086656;0,9814932;0,02735129;40;40;1;1;0,03999999;0,9999997;0,9999997;-68,63366;0,9002943;2,7;1,62;2;0;0,1;0,04
376,9514;2294,468;0,4963114;5,057605;0,9791061;0,01645577;40;40;1;1;0,03999999;0,9999997;0,9999997;-59,18913;0,9045516;2,7;1,62;2;0;0,1;0,04
377,4511;2288,005;0,4957808;5,029544;0,9769859;0,02856161;40;40;1;1;0,03999999;0,9999998;0,9999998;-35,30228;0,9062067;2,7;1,62;2;0;0,1;0,04
377,9508;2281,698;0,4952617;5,002301;0,975148;0,03199679;40;40;1;1;0,03999999;0,9999997;0,9999997;-30,62504;0,9142707;2,7;1,62;2;0;0,1;0,04
378,4506;2275,549;0,4947542;4,975834;0,9735599;0,03175619;40;40;1;1;0,03999999;0,9999997;0,9999998;-26,90858;0,9213911;2,7;1,62;2;0;0,1;0,04
378,9503;2269,555;0,494258;4,950142;0,9721885;0,03140119;40;40;1;1;0,03999999;0,9999997;0,9999997;-23,79376;0,9275967;2,7;1,62;2;0;0,1;0,04
379,45;2263,692;0,493771;4,925078;0,9709938;0,03042631;40;40;1;1;0,03999999;0,9999997;0,9999997;-62,76509;0,9320682;2,7;1,62;2;0;0,1;0,04
379,9497;2257,971;0,4932947;4,900716;0,9699594;0,03371397;40;40;1;1;0,03999999;0,9999997;0,9999997;-47,1238;0,929845;2,7;1,62;2;0;0,1;0,04
380,4495;2252,372;0,4928271;4,876988;0,9690579;0,0391097;40;40;1;1;0,03999999;0,9999997;0,9999997;-40,2874;0,9344781;2,7;1,62;2;0;0,1;0,04
380,9492;2246,8;0,4923604;4,853441;0,9682381;0,04772602;40;40;1;1;0,03999999;0,9999997;0,9999997;-25,55512;0,9341246;2,7;1,62;2;0;0,1;0,04
381,4489;2241,371;0,4919044;4,830557;0,9674346;0,05042142;40;40;1;1;0,03999999;0,9999998;0,9999997;-67,87635;0,9381782;2,7;1,62;2;0;0,1;0,04
381,9486;2236,161;0,4914657;4,808639;0,9666784;0,04002303;40;40;1;1;0,03999999;0,9999997;0,9999997;-72,34035;0,9427021;2,7;1,62;2;0;0,1;0,04
382,4484;2231,037;0,4910333;4,787165;0,9659716;0,04282114;40;40;1;1;0,03999999;0,9999997;0,9999997;-62,13821;0,9398882;2,7;1,62;2;0;0,1;0,04
382,9481;2225,974;0,4906049;4,766022;0,965294;0,04710871;40;40;1;1;0,03999999;0,9999998;0,9999997;-47,42765;0,9437507;2,7;1,62;2;0;0,1;0,04
383,4478;2221,036;0,490186;4,745459;0,9646425;0,04974616;40;40;1;1;0,03999999;0,9999997;0,9999997;-43,85748;0,9479517;2,7;1,62;2;0;0,1;0,04
383,9475;2216,187;0,489774;4,7253;0,9640043;0,02342989;40;40;1;1;0,03999999;0,9999997;0,9999997;-37,05169;0,9441856;2,7;1,62;2;0;0,1;0,04
384,4473;2211,402;0,4893656;4,705446;0,9633735;0,02287038;40;40;1;1;0,03999999;0,9999997;0,9999997;-32,43658;0,9481872;2,7;1,62;2;0;0,1;0,04
384,947;2206,618;0,488957;4,685625;0,9622002;0,02231495;40;40;1;1;0,03999999;0,9999998;0,9999998;70,75182;0,9408616;2,7;1,62;2;0;0,1;0,04
385,4467;2201,8;0,4885443;4,665656;0,9604121;0,03237215;40;40;1;1;0,03999999;0,9999997;0,9999997;-19,60493;0,9555982;2,7;1,62;2;0;0,1;0,04
385,9464;2197,266;0,4881552;4,647004;0,9598745;0,03304034;40;40;1;1;0,03999999;0,9999998;0,9999997;-59,37369;0,9558767;2,7;1,62;2;0;0,1;0,04
386,4462;2192,721;0,4877639;4,628335;0,9593756;0,07320254;40;40;1;1;0,03999999;0,9999997;0,9999998;-71,27245;0,9540287;2,7;1,62;2;0;0,1;0,04
386,9459;2188,34;0,487386;4,610348;0,9589478;0,03560884;40;40;1;1;0,03999999;0,9999998;0,9999997;-76,57158;0,9554666;2,7;1,62;2;0;0,1;0,04
387,4456;2184,024;0,4870129;4,592684;0,9585955;0,03142188;40;40;1;1;0,03999999;0,9999998;0,9999998;-75,39493;0,9586779;2,7;1,62;2;0;0,1;0,04
387,9453;2179,567;0,4866267;4,574338;0,9566188;0,02128064;40;40;1;1;0,03999999;0,9999997;0,9999998;-63,18619;0,9615622;2,7;1,62;2;0;0,1;0,04
388,4451;2175,425;0,4862674;4,557448;0,9563916;0,03363179;40;40;1;1;0,03999999;0,9999998;0,9999997;-71,94931;0,9641029;2,7;1,62;2;0;0,1;0,04
388,9448;2171,419;0,4859187;4,541154;0,9562951;0,06531821;40;40;1;1;0,03999999;0,9999997;0,9999997;-44,98657;0,9645895;2,7;1,62;2;0;0,1;0,04
389,4445;2167,463;0,4855738;4,525107;0,9562024;0,08358902;40;40;1;1;0,03999999;0,9999997;0,9999998;-45,16518;0,9610022;2,7;1,62;2;0;0,1;0,04
389,9442;2163,503;0,4852279;4,509091;0,9561032;0,05341306;40;40;1;1;0,03999999;0,9999997;0,9999997;-44,86195;0,963632;2,7;1,62;2;0;0,1;0,04
390,444;2159,454;0,4848734;4,492675;0,9548877;0,03788672;40;40;1;1;0,03999999;0,9999998;0,9999997;42,65324;0,9632193;2,7;1,62;2;0;0,1;0,04
390,9437;2155,546;0,4845305;4,476899;0,9542096;0,03938359;40;40;1;1;0,03999999;0,9999997;0,9999998;-41,52702;0,9687966;2,7;1,62;2;0;0,1;0,04
391,4434;2151,846;0,4842058;4,462029;0,9541957;0,05174516;40;40;1;1;0,03999999;0,9999997;0,9999997;-44,63993;0,9709183;2,7;1,62;2;0;0,1;0,04
391,9431;2148,24;0,4838882;4,44755;0,9541644;0,02418113;40;40;1;1;0,03999999;0,9999997;0,9999997;-67,40862;0,9670892;2,7;1,62;2;0;0,1;0,04
392,4429;2144,663;0,4835724;4,43317;0,9540536;0,0188696;40;40;1;1;0,03999999;0,9999998;0,9999998;-66,04963;0,9690086;2,7;1,62;2;0;0,1;0,04
392,9426;2141,142;0,4832613;4,419063;0,9539152;0,02047903;40;40;1;1;0,03999999;0,9999997;0,9999997;-62,74623;0,9712768;2,7;1,62;2;0;0,1;0,04
393,4423;2137,682;0,4829551;4,405218;0,9537438;0,02223898;40;40;1;1;0,03999999;0,9999997;0,9999998;80,07902;0,9577632;2,7;1,62;2;0;0,1;0,04
393,942;2134,124;0,4826398;4,390834;0,9522158;0,09002533;40;40;1;1;0,03999999;0,9999997;0,9999998;64,14311;0,9615186;2,7;1,62;2;0;0,1;0,04
394,4418;2130,642;0,48233;4,376836;0,9520791;0,07126839;40;40;1;1;0,03999999;0,9999998;0,9999997;104,4277;0,9548283;2,7;1,62;2;0;0,1;0,04
394,9415;2127,062;0,4820114;4,362513;0,9519711;0,01625353;40;40;1;1;0,03999999;0,9999998;0,9999998;132,4009;0,9583865;2,7;1,62;2;0;0,1;0,04
395,4412;2123,519;0,4816956;4,348372;0,9518278;0,01135159;40;40;1;1;0,03999999;0,9999998;0,9999997;137,8393;0,9621462;2,7;1,62;2;0;0,1;0,04
395,9409;2120,01;0,481382;4,334403;0,9516501;0,007645963;40;40;1;1;0,03999999;0,9999997;0,9999997;142,7741;0,9654822;2,7;1,62;2;0;0,1;0,04
396,4407;2116,565;0,4810738;4,320708;0,9514401;0,004065844;40;40;1;1;0,03999999;0,9999998;0,9999997;152,3335;0,9684085;2,7;1,62;2;0;0,1;0,04
396,9404;2113,168;0,4807689;4,307224;0,9511563;0,001666114;40;40;1;1;0,03999999;0,9999998;0,9999998;86,38827;0,9547727;2,7;1,62;2;0;0,1;0,04
397,4401;2109,615;0,4804501;4,293056;0,9495275;0,04925959;40;40;1;1;0,03999999;0,9999997;0,9999997;61,38399;0,9732089;2,7;1,62;2;0;0,1;0,04
397,9398;2106,337;0,4801552;4,280118;0,9492913;0,004665331;40;40;1;1;0,03999999;0,9999997;0,9999998;-39,13978;0,9751652;2,7;1,62;2;0;0,1;0,04
398,4396;2103,249;0,4798769;4,267911;0,9490819;0,05605441;40;40;1;1;0,03999999;0,9999997;0,9999998;-85,689;0,9749278;2,7;1,62;2;0;0,1;0,04
398,9393;2100,147;0,4795967;4,255659;0,9488375;0,0596029;40;40;1;1;0,03999999;0,9999997;0,9999997;-82,13237;0,969125;2,7;1,62;2;0;0,1;0,04
399,439;2096,918;0,4793049;4,242962;0,9485586;0,01145888;40;40;1;1;0,03999999;0,9999997;0,9999998;-69,51772;0,9713337;2,7;1,62;2;0;0,1;0,04
399,9388;2093,731;0,4790161;4,230443;0,9482463;0,007882241;40;40;1;1;0,03999999;0,9999997;0,9999997;-52,20628;0,9737483;2,7;1,62;2;0;0,1;0,04
400,4385;2090,634;0,4787352;4,21832;0,9479085;0,005909707;40;40;1;1;0,03999999;0,9999998;0,9999997;-27,31831;0,9758494;2,7;1,62;2;0;0,1;0,04
400,9382;2087,578;0,4784576;4,206385;0,947543;0,004807618;40;40;1;1;0,03999999;0,9999997;0,9999997;3,995267;0,9777119;2,7;1,62;2;0;0,1;0,04
401,4379;2084,591;0,4781857;4,194743;0,9471554;0,005197801;40;40;1;1;0,03999999;0,9999997;0,9999998;30,21091;0,9793544;2,7;1,62;2;0;0,1;0,04
401,9377;2081,658;0,4779184;4,18333;0,9467462;0,006471259;40;40;1;1;0,03999999;0,9999997;0,9999997;47,27484;0,9808189;2,7;1,62;2;0;0,1;0,04
402,4374;2078,802;0,4776575;4,172252;0,9463218;0,007540012;40;40;1;1;0,03999999;0,9999997;0,9999997;58,27349;0,9821229;2,7;1,62;2;0;0,1;0,04
402,9371;2076,01;0,4774023;4,161429;0,9458804;0,008653374;40;40;1;1;0,03999999;0,9999997;0,9999997;66,0626;0,9832984;2,7;1,62;2;0;0,1;0,04
403,4368;2073,269;0,4771515;4,15084;0,9454247;0,01016222;40;40;1;1;0,03999999;0,9999997;0,9999997;72,10189;0,9843653;2,7;1,62;2;0;0,1;0,04
403,9366;2070,297;0,4768792;4,13914;0,9429038;0,01771802;40;40;1;1;0,03999999;0,9999998;0,9999997;-57,688;0,9827081;2,7;1,62;2;0;0,1;0,04
